grupo_barrio,barrio,latitud,longitud,tipo_habitacion,precio,minimo_noches,cantidad_resenas,resenas_por_mes,cantidad_alojamientos_anfitrion,disponibilidad_anual
18.0,60.0,40.42720575778027,-3.664988197502712,4,140.0,30,12,0.69,1,351
17.0,80.0,40.4179519457968,-3.70471357796365,3,148.0,3,13,0.53,4,269
3.0,12.0,40.39582084454074,-3.76760284313562,4,83.0,3,47,2.05,1,243
15.0,64.0,40.43350326678695,-3.702726976766177,4,160.0,1,22,0.9,1,15
17.0,79.0,40.418715404994536,-3.699138800195033,4,135.0,1,15,0.62,7,333
16.0,51.0,40.40430477705073,-3.673179969191551,3,36.0,1,0,0.0,18,256
17.0,77.0,40.42404024700262,-3.699805210599445,4,104.0,1,69,2.8,292,282
9.0,32.0,40.43114,-3.61848,3,35.0,3,63,2.6,1,265
14.0,63.0,40.451440810295416,-3.70049611590668,3,69.0,28,0,0.0,1,363
17.0,76.0,40.41079,-3.71285,4,75.0,1,38,1.56,1,68
8.0,48.0,40.39488,-3.66665,3,58.0,1,16,0.66,1,251
18.0,83.0,40.4361018,-3.684705,4,151.0,1,129,5.24,1,323
17.0,66.0,40.42286026428852,-3.7025183156435513,4,121.0,1,9,0.36,1,306
16.0,73.0,40.40919588915571,-3.687879120210592,4,130.0,1,4,0.17,77,342
14.0,63.0,40.45631428764924,-3.6971760756848697,4,60.0,30,18,1.01,1,133
16.0,51.0,40.40567,-3.67396,3,35.0,1,7,0.29,18,256
7.0,33.0,40.37630430000001,-3.6314311,4,102.0,2,37,3.1,1,62
2.0,2.0,40.4019871482588,-3.644111348109914,3,36.0,1,21,0.86,1,59
14.0,50.0,40.45849,-3.71068,3,42.0,1,0,0.0,2,269
3.0,29.0,40.4092,-3.73184,3,38.0,2,44,1.81,4,322
17.0,66.0,40.42344,-3.70823,4,140.0,3,90,5.36,9,201
18.0,63.0,40.4379629,-3.6737921,4,70.0,1,35,1.5,7,105
18.0,63.0,40.4379629,-3.6737921,4,62.0,1,40,1.68,7,246
6.0,25.0,40.38715,-3.74158,4,114.0,2,41,1.68,120,76
11.0,15.0,40.46968,-3.72395,4,83.0,3,17,0.73,1,349
16.0,66.0,40.44419342795959,-3.670094758272171,3,40.0,1,0,0.0,1,269
10.0,45.0,40.47317,-3.72159,4,67.0,15,18,0.77,1,287
17.0,61.0,40.40707226095645,-3.704446144402027,4,120.0,28,85,3.5,2,237
18.0,83.0,40.43669,-3.68417,4,108.0,30,14,0.59,1,174
17.0,61.0,40.41063,-3.70482,4,91.0,1,201,8.17,1,84
13.0,49.0,40.3970833,-3.698523,4,115.0,1,93,3.78,5,95
9.0,43.0,40.42572,-3.60043,3,97.0,1,22,0.92,4,97
17.0,61.0,40.408997856699735,-3.696111244987317,4,132.0,3,8,0.46,29,321
6.0,39.0,40.39416749999999,-3.7391165,4,144.0,2,62,2.61,4,343
3.0,11.0,40.4038052,-3.7381326,4,85.0,2,125,5.13,1,107
9.0,43.0,40.42536012185927,-3.600089913721185,3,62.0,1,23,0.97,4,90
14.0,52.0,40.45150287512757,-3.704201244713927,4,117.0,3,27,2.51,1,230
6.0,32.0,40.38258,-3.70197,4,93.0,1,52,2.5,7,345
8.0,41.0,40.39969267507277,-3.6631349718579234,3,35.0,2,81,3.34,2,66
18.0,63.0,40.42982392669342,-3.667203766488175,4,153.0,1,5,0.87,25,80
18.0,63.0,40.430185491002,-3.6657292579911145,4,136.0,1,21,0.93,25,73
6.0,25.0,40.3874806,-3.7398989,4,78.0,1,34,1.87,2,66
17.0,66.0,40.42427,-3.70887,4,116.0,1,29,1.22,2,304
17.0,66.0,40.42626110125191,-3.707994371652603,4,120.0,1,134,5.48,8,40
14.0,65.0,40.4634899,-3.6949501,4,96.0,2,19,0.88,1,38
18.0,63.0,40.43358984661419,-3.6703871065344895,4,161.0,1,50,2.11,65,339
17.0,66.0,40.4213408,-3.706483899999999,4,105.0,2,128,5.23,4,178
15.0,39.0,40.43655870055434,-3.714761977542603,3,61.0,1,6,0.35,1,232
13.0,55.0,40.4016824,-3.7069266,3,42.0,4,24,0.98,1,220
17.0,61.0,40.4109127688154,-3.700130797909891,4,79.0,1,67,2.78,292,226
14.0,50.0,40.46317,-3.70535,4,80.0,30,3,0.56,7,236
17.0,66.0,40.4256123,-3.7049533,3,65.0,2,50,2.1,1,48
17.0,66.0,40.42304306951075,-3.705061351687096,4,105.0,1,63,2.65,292,311
16.0,66.0,40.44613395766767,-3.668287344487578,4,127.0,1,23,0.95,334,334
8.0,48.0,40.3922835,-3.6673744,4,147.0,1,18,0.77,36,361
8.0,48.0,40.3922835,-3.6673744,4,148.0,1,4,0.17,36,337
8.0,48.0,40.3922835,-3.6673744,4,148.0,1,7,0.31,36,343
15.0,66.0,40.43039112277573,-3.706948855656005,3,40.0,20,0,0.0,1,89
10.0,41.0,40.4247793,-3.6348742,3,80.0,20,0,0.0,1,83
3.0,10.0,40.3764925,-3.780872,3,40.0,1,0,0.0,4,266
6.0,28.0,40.38889269727081,-3.698559704654592,4,108.0,1,21,0.89,12,218
6.0,28.0,40.38885,-3.69854,4,112.0,1,47,1.94,12,232
13.0,49.0,40.39759800573847,-3.6973559411528223,4,123.0,1,161,6.56,5,201
17.0,76.0,40.41803,-3.71169,3,84.0,2,57,2.38,33,150
17.0,77.0,40.4242285942184,-3.6912585339981137,4,113.0,1,20,0.82,29,270
12.0,27.0,40.46567015861427,-3.64757404808684,4,109.0,2,12,0.5,1,132
9.0,31.0,40.445175851300064,-3.636574004172031,3,55.0,2,69,2.86,1,202
3.0,29.0,40.4082464913314,-3.7326872528406247,3,48.0,1,64,2.81,1,291
17.0,61.0,40.41227264334628,-3.700745254961205,4,124.0,4,85,3.49,3,292
17.0,61.0,40.40798,-3.71019,4,92.0,12,16,0.7,1,257
10.0,14.0,40.47535558945883,-3.6871958934782216,3,57.0,1,107,4.39,1,316
14.0,52.0,40.45397015214437,-3.705614425908621,4,84.0,30,2,0.09,272,270
17.0,76.0,40.417995399049154,-3.711927139827095,3,64.0,2,23,0.96,33,126
17.0,76.0,40.4095,-3.71113,4,125.0,1,126,5.32,141,267
17.0,79.0,40.41372215168323,-3.7021414434159983,4,135.0,3,118,5.09,3,273
5.0,35.0,40.357462612210185,-3.685889866270451,4,119.0,1,21,0.86,6,50
17.0,66.0,40.4278,-3.70335,4,141.0,3,40,2.14,25,42
17.0,66.0,40.423274264632944,-3.704582240081741,4,119.0,1,85,3.5,1,166
17.0,76.0,40.41722813367123,-3.7123361086382087,3,66.0,2,39,1.6,33,153
17.0,61.0,40.41164,-3.70111,4,122.0,3,106,4.63,3,224
11.0,46.0,40.4621433,-3.7201111,4,120.0,1,0,0.0,4,192
13.0,59.0,40.41251380439289,-3.718806695111557,3,68.0,3,13,0.56,1,117
5.0,35.0,40.3574667,-3.6858094,4,98.0,1,51,2.1,6,57
16.0,64.0,40.45268175696839,-3.6844738298941833,3,40.0,7,0,0.0,1,363
17.0,76.0,40.41378,-3.71024,4,142.0,1,26,1.08,1,326
17.0,61.0,40.41048,-3.70525,4,145.0,1,18,0.78,95,350
6.0,11.0,40.374496996637326,-3.72585821051912,3,54.0,3,0,0.0,2,269
6.0,17.0,40.373689679778174,-3.743435871631232,4,86.0,2,99,4.18,4,8
17.0,77.0,40.427176413828825,-3.701543970595273,4,64.0,13,22,0.97,3,250
2.0,1.0,40.40664847139627,-3.6471168788296886,3,33.0,12,6,0.4,3,194
17.0,76.0,40.4135462,-3.7090251,4,107.0,2,142,5.8,27,19
17.0,76.0,40.41805994787503,-3.711603539304702,3,60.0,2,42,1.74,33,153
17.0,76.0,40.41805,-3.71243,3,53.0,2,19,0.78,33,134
17.0,76.0,40.41667,-3.71261,3,66.0,2,32,1.32,33,85
3.0,18.0,40.375368439291655,-3.781303389172949,3,64.0,1,0,0.0,4,269
17.0,61.0,40.4108507,-3.6975687,4,67.0,3,77,3.22,1,160
8.0,41.0,40.3997,-3.66212,3,32.0,1,0,0.0,1,316
8.0,41.0,40.39896,-3.6687,4,140.0,30,20,0.86,3,93
17.0,76.0,40.41749,-3.71234,3,64.0,2,37,1.52,33,120
16.0,80.0,40.400958350824354,-3.670352585613728,4,137.0,2,75,3.18,4,230
6.0,45.0,40.39062840667422,-3.7229403100664578,4,84.0,1,2,0.26,95,345
6.0,32.0,40.38608699480374,-3.698831708366368,4,69.0,3,55,2.28,1,39
17.0,66.0,40.42175,-3.70507,4,157.0,2,54,2.22,1,25
15.0,69.0,40.4360844,-3.6909453,4,132.0,3,14,0.62,6,327
6.0,45.0,40.39245,-3.72521,4,84.0,1,2,0.15,95,358
5.0,35.0,40.3574667,-3.6858094,4,99.0,1,23,0.95,6,58
5.0,35.0,40.3574667,-3.6858094,4,134.0,1,6,0.25,6,40
5.0,35.0,40.3574667,-3.6858094,4,154.0,1,32,1.32,6,36
18.0,82.0,40.422,-3.69067,4,120.0,1,29,1.29,1,271
17.0,66.0,40.4236432,-3.7094443,3,116.0,2,23,0.96,4,42
16.0,70.0,40.41808675195586,-3.669247727905463,4,95.0,30,1,0.11,272,348
2.0,1.0,40.4052128013002,-3.647316345769797,3,24.0,28,14,0.58,3,130
6.0,45.0,40.391067799083245,-3.7231002488513134,4,84.0,1,5,0.39,95,352
6.0,45.0,40.39208279252259,-3.723207248115928,4,84.0,1,3,0.12,95,356
6.0,45.0,40.39215,-3.7232,4,126.0,1,1,1.0,95,353
6.0,45.0,40.39086,-3.72522,4,92.0,1,2,0.18,95,352
6.0,45.0,40.390771748271455,-3.723462709790231,4,84.0,1,4,0.41,95,361
6.0,45.0,40.390744039693054,-3.725133531043195,4,84.0,1,7,0.35,95,359
14.0,57.0,40.46872,-3.70162,4,78.0,1,0,0.0,77,227
17.0,66.0,40.4236432,-3.7094443,3,126.0,2,0,0.0,4,64
5.0,44.0,40.33221741926405,-3.6992721632122993,3,40.0,1,0,0.0,2,269
14.0,57.0,40.467,-3.69862,3,61.0,2,12,0.51,1,176
6.0,39.0,40.4016544,-3.7229183,4,88.0,3,59,2.48,2,202
17.0,66.0,40.4236432,-3.7094443,3,137.0,2,3,0.35,4,64
17.0,76.0,40.41183,-3.71083,4,126.0,3,40,1.65,75,142
14.0,57.0,40.4685,-3.70354,4,138.0,2,24,0.99,120,70
17.0,61.0,40.40847,-3.69501,4,143.0,2,36,1.69,1,10
14.0,57.0,40.466399960351936,-3.703337248318271,4,164.0,2,24,0.99,120,70
14.0,57.0,40.46637631305102,-3.703201840128594,4,150.0,2,32,1.4,120,83
17.0,61.0,40.412124189787775,-3.701772069695909,4,119.0,3,16,0.66,75,147
14.0,57.0,40.46984374120339,-3.7028998944932767,3,65.0,1,15,0.65,12,251
14.0,57.0,40.4685117691142,-3.7027624567095656,3,65.0,1,15,0.68,12,249
14.0,57.0,40.46994,-3.70483,3,60.0,1,37,1.59,12,343
11.0,15.0,40.46827,-3.71373,4,92.0,2,75,3.17,2,349
17.0,66.0,40.427555779580935,-3.709045158063452,1,80.0,1,0,0.0,2,269
17.0,66.0,40.42336780847207,-3.710251450538636,3,75.0,1,44,1.83,3,261
8.0,10.0,40.3845602,-3.6726036,3,31.0,3,0,0.0,1,352
6.0,32.0,40.38202153233354,-3.701581931145489,3,39.0,1,218,9.22,1,311
18.0,83.0,40.4371847,-3.6820334,4,147.0,1,4,0.3,19,295
12.0,54.0,40.46084115324642,-3.631764153000893,3,90.0,1,32,1.33,1,84
6.0,42.0,40.39342,-3.70855,4,104.0,2,105,4.49,141,288
6.0,32.0,40.38833410173935,-3.699060120165924,4,86.0,6,49,2.06,11,83
11.0,70.0,40.42041,-3.7179,4,96.0,2,113,4.69,2,76
17.0,66.0,40.4217,-3.70319,4,108.0,1,0,0.0,1,351
11.0,70.0,40.42532,-3.71395,4,110.0,1,21,0.94,1,332
14.0,57.0,40.465737899132186,-3.703838211348784,4,105.0,1,31,1.29,334,312
2.0,49.0,40.40757203616409,-3.6376585165409927,4,114.0,2,54,2.24,2,78
2.0,49.0,40.40763948822698,-3.635702478587145,4,85.0,2,72,3.06,2,74
9.0,32.0,40.4476242,-3.6080636,4,106.0,1,103,4.36,1,37
16.0,64.0,40.455895,-3.67176,4,119.0,2,85,3.56,3,314
16.0,59.0,40.44038,-3.68078,4,136.0,1,35,1.47,1,292
15.0,64.0,40.4315773,-3.6992125,3,120.0,1,34,2.48,4,345
15.0,64.0,40.4315773,-3.6992125,3,120.0,1,71,5.1,4,347
15.0,64.0,40.4315773,-3.6992125,3,58.0,1,35,2.52,4,339
17.0,61.0,40.4074839,-3.7008983,4,50.0,30,12,0.65,13,205
16.0,51.0,40.40617048042348,-3.6782289747053154,4,130.0,28,132,5.49,1,67
13.0,46.0,40.3949625402078,-3.691098166821663,4,63.0,30,27,1.14,28,253
6.0,45.0,40.38981364129052,-3.719928860664368,3,53.0,1,47,2.38,2,324
18.0,82.0,40.4238539530534,-3.681608780208317,4,83.0,30,37,1.54,63,306
16.0,64.0,40.455895,-3.67176,4,117.0,2,89,3.73,3,313
16.0,64.0,40.455895,-3.67176,4,115.0,2,66,2.77,3,330
10.0,45.0,40.4268817587089,-3.65119562625682,4,80.0,2,71,3.0,4,228
16.0,66.0,40.43946087473875,-3.676433226186581,3,103.0,2,72,3.01,1,64
11.0,46.0,40.46142639466724,-3.7226010113954544,3,50.0,1,0,0.0,4,206
14.0,50.0,40.458521662913626,-3.7088115997010846,3,47.0,2,14,0.59,1,214
18.0,60.0,40.42531586766912,-3.665230001758805,3,29.0,2,63,2.68,3,199
9.0,43.0,40.42733,-3.60013,3,56.0,1,1,0.29,4,81
6.0,28.0,40.391788058075306,-3.703460494232803,3,57.0,2,18,2.06,1,81
14.0,63.0,40.449376786766,-3.698268841075991,4,88.0,28,98,4.14,1,301
6.0,45.0,40.39294838311777,-3.720392342327876,4,90.0,3,43,1.82,1,55
9.0,32.0,40.44195593450829,-3.610952002876744,4,72.0,1,21,0.97,1,22
6.0,39.0,40.39517669416712,-3.7250328883605976,4,107.0,2,145,6.13,1,137
7.0,33.0,40.374811391825936,-3.620929167459108,3,78.0,1,82,3.69,1,352
12.0,61.0,40.47330210575928,-3.636238943600624,4,100.0,2,69,2.93,1,151
17.0,61.0,40.40744248475516,-3.700748922709532,4,106.0,3,112,5.47,1,317
14.0,50.0,40.46018892953922,-3.701233193278312,4,85.0,1,68,2.87,6,322
15.0,69.0,40.437836163198696,-3.697412770245336,4,90.0,2,96,4.2,12,247
14.0,57.0,40.46615,-3.69826,4,104.0,3,64,2.7,3,244
16.0,66.0,40.43863,-3.6757,3,94.0,1,109,4.64,1,148
17.0,61.0,40.41138390447769,-3.6994692099420208,4,133.0,1,66,2.87,1,80
6.0,58.0,40.379792901536014,-3.714082423839428,3,40.0,1,0,0.0,2,216
13.0,60.0,40.40192,-3.69837,4,146.0,1,7,0.29,77,328
13.0,60.0,40.40369110253188,-3.6998809621940736,4,136.0,1,29,1.24,77,325
13.0,60.0,40.40203532501722,-3.698115840020922,4,156.0,1,3,0.13,77,317
17.0,79.0,40.4136892,-3.6961846,4,93.0,5,27,1.14,7,62
5.0,10.0,40.34215252679031,-3.683940732145693,3,27.0,7,13,0.56,2,73
17.0,80.0,40.414721,-3.707978,4,143.0,4,66,2.78,1,1
3.0,29.0,40.41312,-3.72583,4,52.0,1,44,1.85,92,349
3.0,29.0,40.41271632635653,-3.725769016012084,4,112.0,1,8,0.35,92,334
3.0,29.0,40.41472,-3.72386,4,71.0,1,20,0.91,92,343
3.0,29.0,40.41426750472403,-3.724055898988381,4,33.0,1,21,0.89,92,336
3.0,29.0,40.41252,-3.72378,4,71.0,1,41,1.76,92,342
3.0,29.0,40.41394295379301,-3.725630691751774,3,58.0,1,11,0.49,92,335
3.0,29.0,40.41442194963842,-3.724012016305907,3,71.0,1,6,0.25,92,332
3.0,29.0,40.41451,-3.72583,3,38.0,1,43,1.82,92,345
3.0,29.0,40.414463727932805,-3.7252593584076927,3,71.0,1,13,0.55,92,338
3.0,29.0,40.41337339918452,-3.723510279584649,3,71.0,1,32,1.41,92,336
3.0,29.0,40.41464,-3.72573,3,58.0,1,14,0.61,92,338
3.0,29.0,40.41445098439595,-3.725642042283376,3,55.0,1,19,0.85,92,339
17.0,76.0,40.42238360345731,-3.7106024846434593,4,123.0,3,87,4.03,1,248
15.0,39.0,40.43346,-3.71531,4,130.0,1,11,0.48,181,340
9.0,32.0,40.44235740525989,-3.6105180678825057,4,141.0,1,20,0.88,334,325
17.0,66.0,40.422691973172526,-3.705258169593672,3,66.0,2,111,4.7,1,178
17.0,61.0,40.4104546,-3.705622,3,63.0,1,89,3.73,2,289
6.0,39.0,40.3892771,-3.7325279,4,116.0,1,71,3.0,4,67
16.0,66.0,40.44439631227176,-3.668881711055379,3,35.0,1,0,0.0,1,257
17.0,66.0,40.424,-3.71134,4,117.0,3,26,1.1,13,40
6.0,45.0,40.38956398310495,-3.729698137216187,4,97.0,3,223,9.4,1,271
6.0,42.0,40.39156678283375,-3.708948973745115,4,84.0,2,97,4.15,141,290
14.0,50.0,40.45910030852452,-3.7004780999086937,4,96.0,6,25,1.08,3,148
10.0,61.0,40.44072,-3.6456313,4,87.0,2,58,2.46,1,250
3.0,29.0,40.4069617963558,-3.737018280792347,3,44.0,5,35,1.47,2,275
17.0,79.0,40.41398,-3.69795,4,140.0,1,38,1.66,1,132
13.0,72.0,40.38551429727331,-3.685499357331524,4,124.0,2,39,1.65,51,253
8.0,48.0,40.39385425093392,-3.667797964437929,4,104.0,2,111,4.68,1,193
17.0,77.0,40.42192370000001,-3.6966823,3,59.0,1,207,8.95,1,187
6.0,7.0,40.36979,-3.68821,3,40.0,6,0,0.0,2,76
15.0,66.0,40.4346549,-3.7046292,4,114.0,1,95,4.04,3,332
6.0,28.0,40.38941,-3.71006,3,33.0,1,122,5.16,1,174
17.0,77.0,40.42199,-3.70042,4,153.0,1,53,2.26,5,287
17.0,76.0,40.41493639999999,-3.7083359,3,48.0,2,29,2.29,2,172
10.0,35.0,40.43879,-3.65257,3,42.0,2,28,2.66,1,252
18.0,60.0,40.425999247404846,-3.664170293857501,3,59.0,1,53,2.25,9,93
18.0,60.0,40.42610408447744,-3.665053968448668,3,81.0,1,14,0.6,9,84
17.0,80.0,40.41987280780724,-3.70289383554284,4,126.0,4,51,2.34,3,195
16.0,51.0,40.4041,-3.68267,4,81.0,30,7,0.33,1,334
17.0,77.0,40.42311,-3.70066,3,61.0,1,100,4.27,3,42
15.0,64.0,40.43218396867668,-3.6988287001586255,4,154.0,1,35,1.5,292,325
18.0,73.0,40.4256468,-3.6729799,4,119.0,5,45,1.92,5,46
12.0,54.0,40.4952202,-3.6538873,3,45.0,5,0,0.0,1,83
9.0,32.0,40.43758,-3.60719,4,80.0,2,49,2.46,3,217
18.0,82.0,40.42659,-3.68602,4,120.0,3,101,4.34,25,61
9.0,24.0,40.43495861132978,-3.6170083382907423,4,98.0,30,8,0.47,1,288
17.0,66.0,40.4264069,-3.7117032,3,70.0,1,7,0.3,3,162
17.0,80.0,40.41883830444148,-3.706508919389389,4,143.0,1,112,5.04,141,1
17.0,79.0,40.41963045780972,-3.699540552909856,3,61.0,1,227,9.69,53,21
17.0,76.0,40.42196771971451,-3.708625101188663,4,133.0,1,33,1.5,36,21
17.0,76.0,40.4218207,-3.708866499999999,4,128.0,1,43,1.89,36,16
17.0,76.0,40.4218207,-3.708866499999999,4,144.0,1,26,1.12,36,15
17.0,76.0,40.4218207,-3.708866499999999,4,151.0,1,84,3.65,36,13
17.0,61.0,40.41306880835808,-3.7043977500247625,3,153.0,1,0,0.0,4,271
17.0,61.0,40.41312,-3.70305,3,136.0,1,0,0.0,4,244
17.0,61.0,40.41351,-3.70313,3,152.0,1,0,0.0,4,258
14.0,57.0,40.463615913834616,-3.7011844704183,4,154.0,1,30,1.3,8,292
6.0,7.0,40.36645,-3.6878325,3,35.0,2,40,1.76,2,30
13.0,59.0,40.41227227624172,-3.720460939363209,4,121.0,1,11,0.49,77,339
13.0,59.0,40.41275377358092,-3.721960805278509,4,135.0,1,24,1.03,77,334
17.0,61.0,40.40845119999999,-3.7083152,4,85.0,2,172,7.29,27,16
14.0,57.0,40.4628,-3.69719,4,65.0,15,11,0.47,14,251
17.0,66.0,40.4239407,-3.7013605,4,104.0,2,123,5.25,5,41
14.0,50.0,40.45923,-3.7005,4,85.0,1,89,3.82,6,322
10.0,61.0,40.43938098958364,-3.649188950657845,3,40.0,1,98,4.19,1,55
3.0,11.0,40.39582,-3.73935,3,38.0,1,0,0.0,1,264
16.0,78.0,40.41534062757153,-3.669524067537916,3,90.0,1,70,3.65,1,348
6.0,28.0,40.39227,-3.70591,3,49.0,30,2,0.15,2,233
15.0,64.0,40.42952698333443,-3.699692773532005,4,72.0,1,3,0.52,77,270
17.0,61.0,40.40756816884346,-3.705486938885532,4,123.0,1,0,0.0,77,134
17.0,76.0,40.41466,-3.71189,4,141.0,1,18,1.06,1,291
15.0,64.0,40.4299998,-3.7003782,3,26.0,1,86,3.66,3,61
17.0,61.0,40.41176,-3.70382,4,108.0,3,65,2.81,75,113
3.0,26.0,40.40403,-3.74909,4,79.0,2,123,5.26,1,67
16.0,64.0,40.45307351969801,-3.66662546728688,4,124.0,1,135,5.74,1,293
16.0,51.0,40.403638076954174,-3.679668335590527,3,45.0,1,177,7.56,1,37
17.0,77.0,40.4227436,-3.6997161,4,80.0,1,84,3.64,1,156
17.0,66.0,40.42204894283746,-3.703601057919867,4,101.0,1,42,1.81,141,299
14.0,57.0,40.46549,-3.70097,4,146.0,1,49,2.18,8,308
14.0,57.0,40.46409135995055,-3.6996885802590014,4,136.0,1,80,3.46,8,290
17.0,61.0,40.41226095455635,-3.7033330791543433,4,113.0,3,47,2.01,75,113
13.0,72.0,40.39303,-3.67785,4,136.0,3,67,3.09,1,240
10.0,41.0,40.42548044405602,-3.642252177713025,4,83.0,2,110,5.31,1,53
16.0,64.0,40.4560084,-3.6782041,4,131.0,1,60,2.62,1,306
17.0,77.0,40.4237,-3.69833,4,154.0,1,83,3.6,292,248
10.0,53.0,40.4796,-3.71402,4,127.0,1,33,2.82,1,121
9.0,32.0,40.43769,-3.61022,3,30.0,3,7,0.37,17,247
15.0,70.0,40.439649074362514,-3.7077380295182505,4,90.0,28,10,0.6,21,103
17.0,61.0,40.40742670258901,-3.705661731451553,4,108.0,1,12,0.58,1,333
10.0,36.0,40.484869883548136,-3.686246070256172,4,106.0,1,9,1.2,3,85
10.0,36.0,40.485194129493095,-3.6858406021896304,4,84.0,1,7,0.58,3,9
17.0,80.0,40.4183453,-3.704466,4,94.0,1,198,8.55,16,77
16.0,65.0,40.4693517,-3.6854324,3,140.0,1,12,0.52,2,73
14.0,63.0,40.4533,-3.69403,3,45.0,2,15,0.65,1,162
8.0,10.0,40.37574,-3.65625,3,36.0,1,0,0.0,1,265
6.0,11.0,40.38266,-3.72427,3,29.0,1,0,0.0,1,252
17.0,80.0,40.41822,-3.70258,4,122.0,2,97,4.32,1,101
18.0,63.0,40.43739544546114,-3.6750424280762672,4,72.0,1,42,1.81,16,262
17.0,61.0,40.409859518923646,-3.7001574645904514,4,142.0,3,10,0.43,1,302
6.0,7.0,40.3671,-3.69233,3,35.0,2,59,2.58,1,15
14.0,65.0,40.4569694,-3.693153,4,113.0,1,40,1.78,1,254
9.0,5.0,40.4266992,-3.6163036,3,34.0,20,32,1.54,6,180
17.0,79.0,40.4183703834268,-3.699168280772176,3,132.0,1,42,1.81,1,335
16.0,59.0,40.44693890789223,-3.6716651765324735,4,122.0,1,18,0.8,15,350
17.0,76.0,40.413575927377394,-3.708205438336439,4,156.0,1,50,2.16,1,62
17.0,77.0,40.422273,-3.7,3,68.0,1,119,5.14,3,48
18.0,63.0,40.43473,-3.66843,4,100.0,2,47,2.05,51,161
17.0,80.0,40.4188721,-3.7078357,4,143.0,2,65,3.11,72,295
2.0,16.0,40.39556,-3.63374,3,27.0,2,23,1.01,2,171
1.0,6.0,40.40413129259577,-3.592818002032019,3,41.0,2,27,1.23,1,140
17.0,61.0,40.4090572,-3.7095207,4,96.0,3,2,0.12,3,200
8.0,12.0,40.3952882,-3.6450023,3,54.0,2,30,1.31,1,6
17.0,77.0,40.41998,-3.7004,4,134.0,1,45,1.99,2,139
17.0,76.0,40.41724785976444,-3.710908334950244,4,140.0,1,13,0.57,2,314
17.0,76.0,40.4134523,-3.711958999999999,4,133.0,2,137,6.02,4,90
17.0,76.0,40.412463532033726,-3.708560854236444,4,134.0,3,72,3.21,66,232
2.0,16.0,40.39687536871739,-3.6365611939958833,3,17.0,1,0,0.0,1,213
15.0,69.0,40.43445,-3.69772,4,106.0,2,81,3.52,30,15
16.0,51.0,40.40508570638481,-3.673355952892777,3,46.0,1,6,0.31,18,239
17.0,61.0,40.40962,-3.70805,4,162.0,2,31,1.72,1,12
17.0,61.0,40.40729,-3.70864,4,113.0,3,79,3.52,2,239
1.0,13.0,40.40465,-3.60216,3,40.0,1,27,1.17,2,175
17.0,61.0,40.41108219579541,-3.700662565293365,4,67.0,3,76,3.36,22,290
17.0,80.0,40.41946280659213,-3.700162367814622,4,134.0,30,41,1.82,13,316
17.0,61.0,40.4129266,-3.7059896,4,144.0,2,64,2.91,3,72
17.0,61.0,40.4129266,-3.7059896,4,144.0,1,76,3.35,3,58
14.0,71.0,40.46549,-3.69463,4,143.0,2,27,1.36,120,77
14.0,71.0,40.46573,-3.69431,4,157.0,2,26,1.21,120,76
14.0,65.0,40.46361,-3.6948,4,115.0,2,57,2.56,120,64
14.0,71.0,40.46567,-3.69292,4,131.0,2,54,2.47,120,67
14.0,57.0,40.46504809388709,-3.695052053898875,4,114.0,2,29,1.33,120,69
14.0,65.0,40.46395583032221,-3.694754138597916,4,155.0,2,30,1.35,120,79
17.0,61.0,40.4092954,-3.698956,4,113.0,1,143,6.18,8,45
9.0,24.0,40.43463,-3.61242,4,101.0,1,12,0.52,5,298
9.0,32.0,40.4357662,-3.6115307,4,99.0,1,21,0.91,5,282
6.0,32.0,40.3858015,-3.702365,4,117.0,3,27,1.25,1,116
6.0,58.0,40.37718,-3.7124,3,30.0,3,17,0.76,1,76
13.0,55.0,40.40530045159517,-3.7113133988754754,4,150.0,1,37,1.71,1,273
8.0,12.0,40.38703163502263,-3.644632450384436,3,33.0,5,34,1.48,2,158
17.0,80.0,40.41723064799909,-3.708571331647828,3,70.0,4,116,5.07,1,7
18.0,82.0,40.42399,-3.68155,4,133.0,14,8,0.44,1,269
1.0,6.0,40.40631847139272,-3.602342714979736,3,40.0,1,13,0.57,2,175
17.0,76.0,40.4105337065652,-3.709750921447493,4,74.0,1,20,0.89,1,84
6.0,32.0,40.38186919643013,-3.7021966494090752,3,31.0,1,2,0.37,2,260
3.0,29.0,40.40677053814059,-3.736973612848879,3,53.0,1,24,1.09,1,87
17.0,66.0,40.42340648249037,-3.70289416400165,4,122.0,2,117,5.22,1,25
13.0,59.0,40.4106911,-3.7192949,3,68.0,1,10,1.02,1,348
17.0,66.0,40.42471097329428,-3.7047375867485424,4,144.0,2,91,4.53,28,62
17.0,66.0,40.42520578122677,-3.701910634519377,4,157.0,1,14,0.66,1,272
17.0,79.0,40.41264,-3.69757,4,143.0,2,158,7.18,3,65
6.0,45.0,40.38799,-3.7247,3,36.0,1,0,0.0,1,269
17.0,61.0,40.41131,-3.70099,3,31.0,2,7,0.31,6,81
16.0,65.0,40.4693517,-3.6854324,3,55.0,2,1,0.18,2,85
13.0,49.0,40.3978528931918,-3.6988539940858254,4,127.0,1,19,0.83,2,340
17.0,77.0,40.4224574857726,-3.6990401794066727,4,123.0,3,197,8.68,17,279
17.0,77.0,40.422913006463226,-3.698543893157188,4,130.0,3,131,5.81,17,307
17.0,77.0,40.42425,-3.7006,4,148.0,3,240,10.57,17,272
